text_id,text_title,text_type,section,line_number,source_line_number,sumerian,translation
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,13,26,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,14,4,"Cf. na-ri-bi, verily she utters for thee, BE. 30, No. 2, 20.",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,15,10234,"For sùr-ri-eš see BA. V 633, 22; SBH. 56 Rev. 27; ZIMMERN,",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,16,12,"DELITZSCH, H. W. 44a. aḫulap has the derived meaning of",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,17,14,,Render “Their divine queen thou art”?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,18,17,At Keš she was identified with the unmarried and earlier deity,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,19,45,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,20,5061,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,21,8345,"See also šu from šub, ibid., 8334 and al-šù-šù-be, MVAG,",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,22,208,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,23,1,"a-na an-na-ab-taģ-ni, “What shall I add to thee?,” GENOUILLAC,",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,24,120,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,25,21,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,26,173,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,27,7,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,28,2,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,29,9,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,30,140,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,31,48,"The sign on Ni. 8384 recurs in ZIMMERN, KL. 35 II 5.",
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,32,7509,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,33,32,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,34,215,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,35,1,A.,B.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,36,1,C.,D.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,37,1,E.,E.1.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,38,1,E.2.,E.3.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,39,1,E.4.,E.5.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,40,1,E.6.,E.7.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,41,1,E.8.,E.9.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,42,1,F.,F.1.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,43,1,F.2.,F.3.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,44,1,F.4.,F.5.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,45,1,F.6.,
